1	 -19.540800	   2.378200	  15.539000	   0.010000	   0.000000
2	  -0.001000	   0.003000	  17.001500	   0.010000	   0.000000
3	 -60.435001	  20.175699	  17.834700	   0.010000	   0.000000
4	 -19.678900	 -21.049700	  18.267100	   0.010000	   0.000000
5	 -53.378502	 -12.663800	  18.589900	   0.010000	   0.000000
6	 -26.404100	 -72.946999	  18.795400	   0.010000	   0.000000
7	  99.121101	 -91.066399	  18.883900	   0.010000	   0.000000
8	  -4.448200	 -83.352203	  19.105700	   0.010000	   0.000000
9	   5.929400	 -47.692902	  19.272800	   0.010000	   0.000000
10	 -31.303101	  60.734001	  19.431500	   0.010000	   0.000000
11	 -82.294197	  90.841003	  19.437600	   0.010000	   0.000000
12	  88.352402	 -65.490402	  19.593700	   0.010000	   0.000000
13	 -56.911301	  24.315701	  19.625900	   0.010000	   0.000000
14	  24.587099	 -27.848499	  19.676800	   0.010000	   0.000000
15	  56.603100	  81.254601	  19.695800	   0.010000	   0.000000
16	 -97.649101	  41.381699	  19.702400	   0.010000	   0.000000
17	  33.731899	  15.851600	  19.705100	   0.010000	   0.000000
18	 -85.077202	  73.296600	  19.799600	   0.010000	   0.000000
19	  96.264397	   1.504200	  19.802000	   0.010000	   0.000000
20	   7.810800	  26.532900	  19.834000	   0.010000	   0.000000
21	 -37.632702	 -32.370300	  19.911700	   0.010000	   0.000000
22	 -19.642000	  16.905001	  19.965400	   0.010000	   0.000000
23	  -0.280600	 -63.875801	  19.983000	   0.010000	   0.000000
24	  -0.621000	 -32.609501	  20.011400	   0.010000	   0.000000
25	 -43.005501	  13.234200	  20.021800	   0.010000	   0.000000
26	 -62.693600	  12.898400	  20.082700	   0.010000	   0.000000
27	 -34.527699	  21.960501	  20.086200	   0.010000	   0.000000
28	 -25.548500	 -83.885803	  20.132700	   0.010000	   0.000000
29	  78.255402	  13.698800	  20.149400	   0.010000	   0.000000
30	  70.462997	  50.540298	  20.203900	   0.010000	   0.000000
31	 -51.202702	  18.901400	  20.241400	   0.010000	   0.000000
32	  19.628300	 -11.136600	  20.262400	   0.010000	   0.000000
33	 -25.548500	 -25.530100	  20.308900	   0.010000	   0.000000
34	 -92.538399	  42.876701	  20.313300	   0.010000	   0.000000
35	 -64.892403	  82.607002	  20.355500	   0.010000	   0.000000
36	 -47.665298	  34.357498	  20.401800	   0.010000	   0.000000
37	 -45.346901	  -4.360800	  20.402000	   0.010000	   0.000000
38	 -40.917099	  22.181299	  20.433100	   0.010000	   0.000000
39	 -92.842003	  78.301399	  20.478600	   0.010000	   0.000000
40	  34.412701	 -32.025299	  20.501000	   0.010000	   0.000000
41	 -36.225101	  27.236700	  20.550900	   0.010000	   0.000000
42	  92.943199	  99.024498	  20.570900	   0.010000	   0.000000
43	 -88.784798	  45.250301	  20.596700	   0.010000	   0.000000
44	   0.179400	  54.850498	  20.616500	   0.010000	   0.000000
45	  13.418200	  76.397003	  20.628700	   0.010000	   0.000000
46	  78.554398	  25.120701	  20.645900	   0.010000	   0.000000
47	  28.552300	 -10.414400	  20.660800	   0.010000	   0.000000
48	  26.960699	 -23.515301	  20.662700	   0.010000	   0.000000
49	 -85.707397	 -37.968498	  20.673300	   0.010000	   0.000000
50	 101.508499	 -62.748798	  20.686200	   0.010000	   0.000000
51	 -88.987198	  65.283401	  20.727300	   0.010000	   0.000000
52	 -11.601200	 -28.993900	  20.732500	   0.010000	   0.000000
53	  77.496399	  65.807800	  20.771900	   0.010000	   0.000000
54	 -42.195900	  16.330000	  20.802800	   0.010000	   0.000000
55	 -56.110901	   2.281600	  20.854100	   0.010000	   0.000000
56	  23.271500	  -7.185200	  20.890700	   0.010000	   0.000000
57	 -43.897900	  36.740299	  20.912700	   0.010000	   0.000000
58	  -2.175800	 -32.880901	  20.920000	   0.010000	   0.000000
59	  85.371597	 -87.289803	  20.936300	   0.010000	   0.000000
60	   4.163000	   1.104000	  20.966500	   0.010000	   0.000000
61	 -15.088000	 -99.663803	  20.969400	   0.010000	   0.000000
62	   6.168600	  28.345301	  20.984800	   0.010000	   0.000000
63	 -20.934700	  47.775700	  20.988100	   0.010000	   0.000000
64	 -35.130299	  81.282204	  20.993600	   0.010000	   0.000000
65	 -18.791000	 -16.882000	  20.998700	   0.010000	   0.000000
66	 -17.756001	  77.634399	  20.998800	   0.010000	   0.000000
67	 -73.301201	  21.781099	  21.017300	   0.010000	   0.000000
68	  86.954002	  21.744301	  21.087500	   0.010000	   0.000000
69	 -17.705400	 -85.555603	  21.109500	   0.010000	   0.000000
70	 -67.160202	 -64.400200	  21.122100	   0.010000	   0.000000
71	  73.140198	   2.074600	  21.147700	   0.010000	   0.000000
72	 -30.038099	 -33.787102	  21.170900	   0.010000	   0.000000
73	 -73.025200	  40.424900	  21.215100	   0.010000	   0.000000
74	  50.278099	 101.324501	  21.242200	   0.010000	   0.000000
